PMX Bone Weight
-1.38107,17.03441,-0.6497682,0.6519222,-0.6046283,0.4409149,右肩,collarA_00_R_JNT,上半身2,下半身,0.5208209,0.4029602,0.07621881,0,False,0,0,0,0,0,0,0,0,0
-1.444569,17.06843,-0.5137084,0.5778052,-0.6191873,0.5184272,右肩,collarA_00_R_JNT,上半身2,下半身,0.4804761,0.4433356,0.0761883,0,False,0,0,0,0,0,0,0,0,0
-1.65998,16.70072,-0.7315878,0.44423,-0.7061931,0.5387111,collarA_00_R_JNT,右肩,上半身2,下半身,0.4888991,0.3887541,0.1223468,0,False,0,0,0,0,0,0,0,0,0
-1.763026,16.74924,-0.6173742,0.05629928,-0.8794684,0.4562402,collarA_00_R_JNT,右肩,上半身2,下半身,0.545388,0.3787137,0.07589837,0,False,0,0,0,0,0,0,0,0,0
-1.68153,16.68675,-0.7392518,-0.196681,-0.9184799,0.3166913,collarA_00_R_JNT,右肩,上半身2,下半身,0.4888991,0.3887541,0.1223468,0,False,0,0,0,0,0,0,0,0,0
-1.741266,16.76287,-0.6097953,0.3950383,-0.7091162,0.5728825,collarA_00_R_JNT,右肩,上半身2,下半身,0.545388,0.3787137,0.07589837,0,False,0,0,0,0,0,0,0,0,0
0.4043208,9.412341,3.456911,0.1358142,-0.2061095,0.9687788,wt_10_8,wt_10_7,,,0.7855442,0.2144558,0,0,False,0,0,0,0,0,0,0,0,0
0.4187035,9.362123,3.424442,0.1241758,-0.4971191,0.8583091,wt_10_8,wt_10_7,,,0.7957016,0.2042984,0,0,False,0,0,0,0,0,0,0,0,0
0.6660609,9.351156,3.366642,0.1226192,-0.5124995,0.8492385,wt_10_8,wt_10_7,,,0.9703926,0.02960736,0,0,False,0,0,0,0,0,0,0,0,0
0.692194,9.396813,3.39026,0.1372636,-0.03430276,0.9895599,wt_10_8,wt_10_7,,,0.9888486,0.01115137,0,0,False,0,0,0,0,0,0,0,0,0
0.6468405,9.654425,3.21702,-0.05121428,0.8867271,-0.4575931,wt_9_8,wt_9_7,,,0.9866385,0.01336151,0,0,False,0,0,0,0,0,0,0,0,0
0.3935102,9.668219,3.268002,-0.02753179,0.9552068,-0.2925545,wt_9_8,wt_9_7,,,0.7960504,0.2039496,0,0,False,0,0,0,0,0,0,0,0,0
0.3779295,9.696439,3.307365,-0.06412225,0.7873774,-0.6123404,wt_9_8,wt_9_7,,,0.7843287,0.2156713,0,0,False,0,0,0,0,0,0,0,0,0
0.670902,9.680917,3.247392,-0.07196516,0.782522,-0.617211,wt_9_8,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.670902,9.680917,3.247392,0.1087553,0.4737009,0.87339,wt_9_8,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3779295,9.696439,3.307365,0.09971168,0.4858639,0.8679703,wt_9_8,wt_9_7,,,0.7843287,0.2156713,0,0,False,0,0,0,0,0,0,0,0,0
